PRCLID,DIST,DESCRIPT,TAXARE,PROPCL,SCHOOLTAXABLE,COUNTYTAXABLE,TOTALTAXABLE
0602100064,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,402700,402700,402700
0602100065,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,368900,368900,368900
0602100066,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,376800,376800,376800
0602100067,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,386000,386000,386000
0602100068,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,377100,377100,377100
0602100069,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,370400,370400,370400
0602100070,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,393300,393300,393300
0602100071,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,402400,402400,402400
0602100072,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,386300,386300,386300
0602100073,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,389700,389700,389700
0602100074,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,369700,369700,369700
0602100075,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,390500,390500,390500
0602100076,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,390600,390600,390600
0602100077,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,394100,394100,394100
0602100078,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,398700,398700,398700
0602100079,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,232500,232500,232500
0602100080,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,90400,90400,263400
0602100081,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,447800,447800,447800
0602100082,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,377400,377400,377400
0602100083,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,297100,297100,297100
0602100084,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,134800
0602100085,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,136000
0602100086,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,140300
0602100087,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,294300,294300,294300
0602100088,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,558400,558400,558400
0602100089,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,321900,321900,321900
0602100090,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,388000,388000,388000
0602100091,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,372900,372900,372900
0602100092,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,159300,159300,332300
0602100093,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,377500,377500,377500
0602100094,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,370100,197100,370100
0602100095,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,367700,194700,367700
0602100096,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,375900,375900,375900
0602100097,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,388000,215000,388000
0602100098,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,448000,275000,448000
0602100099,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,460400,460400,460400
0602100100,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,365700,365700,365700
0602100101,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,373200,373200,373200
0602100102,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,371400,371400,371400
0602100103,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,362200,189200,362200
0602100104,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,388700,388700,388700
0602100105,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,410000,410000,410000
0602100106,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,349800,349800,349800
0602100107,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,381500,381500,381500
0602100108,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,395300,395300,395300
0602100109,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,373200,373200,373200
0602100110,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,359400,359400,359400
0602100111,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,381400,381400,381400
0602100112,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,394200,394200,394200
0602100113,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,388900,388900,388900
0602100114,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,372900,372900,372900
0602100115,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,387700,387700,387700
0602100116,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,417500,417500,417500
0602100117,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,379700,379700,379700
0602100118,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,386900,386900,386900
0602100119,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,302100,302100,302100
0602100120,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,401100,401100,401100
0602100121,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,388100,388100,388100
0602100122,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,387300,387300,387300
0602100123,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,354300,354300,354300
0602100124,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,74100,74100,74100
0602100125,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,288700,288700,288700
0602100126,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,428200,428200,428200
0602100127,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,449200,449200,449200
0602100128,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,554800,554800,554800
0602100129,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,392000,392000,392000
0602100130,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,421900,421900,421900
0602100131,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,412600,412600,412600
0602100132,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,434900,434900,434900
0602100133,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,0,0,0
0602100135,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,137200
0602100136,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,135800
0602100137,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,138800
0602100138,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,475500,475500,475500
0602100139,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,300200,300200,300200
0602100140,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,346200,346200,346200
0602100141,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,225800,225800,398800
0602100142,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,426500,426500,426500
0602100143,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,288900,288900,288900
0602100144,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,320800,320800,320800
0602100145,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,348700,348700,348700
0602100146,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,387100,387100,387100
0602100147,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,559100,559100,559100
0602100148,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,560900,560900,560900
0602100149,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,129000
0602100150,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,EC,0,0,1382200
0602100151,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,475900,475900,475900
0602100152,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,463500,463500,463500
0602100153,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,490000,490000,490000
0602100154,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,536300,536300,536300
0602100155,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,538400,538400,538400
0602100156,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,520600,520600,520600
0602100157,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,504400,504400,504400
0602100158,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,492300,492300,492300
0602100159,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,471800,471800,471800
0602100160,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,504100,504100,504100
0602100161,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,134400
0602100162,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,576200,576200,576200
0602100163,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,537500,364500,537500
0602100164,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,302000,129000,302000
0602100165,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,297200,124200,297200
0602100166,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,129000
0602100167,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,514400,341400,514400
0602100168,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,497200,497200,497200
0602100169,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,541600,541600,541600
0602100170,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,463800,463800,463800
0602100171,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,536700,536700,536700
0602100172,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,467100,467100,467100
0602100173,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,478000,478000,478000
0602100174,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,549400,549400,549400
0602100175,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,457900,457900,457900
0602100176,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,473000,473000,473000
0602100177,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,542100,542100,542100
0602100178,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,490200,490200,490200
0602100179,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,587600,587600,587600
0602100180,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,449400,276400,449400
0602100181,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,449100,449100,449100
0602100182,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,531600,531600,531600
0602100183,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,552100,552100,552100
0602100184,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,456900,456900,456900
0602100185,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,551400,551400,551400
0602100186,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,477600,304600,477600
0602100187,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,596700,596700,596700
0602100188,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,464400,464400,464400
0602100189,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,575600,575600,575600
0602100190,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,461400,461400,461400
0602100191,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,358800,358800,358800
0602100192,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,285500,285500,285500
0602100193,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,292300,292300,292300
0602100194,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,313300,313300,313300
0602100195,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,430400,430400,430400
0602100196,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,549900,549900,549900
0602100197,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,576800,576800,576800
0602100198,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,519500,519500,519500
0602100199,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,538900,538900,538900
0602100200,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,456900,456900,456900
0602100201,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,402300,402300,402300
0602100202,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,434700,434700,434700
0602100203,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,309900,309900,309900
0602100204,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,477700,477700,477700
0602100205,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,444800,444800,444800
0602100206,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,508100,508100,508100
0602100207,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,320000,147000,320000
0602100208,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,449800,276800,449800
0602100209,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,309000,309000,309000
0602100211,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,457400,284400,457400
0602100212,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,305000,305000,305000
0602100213,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,334600,334600,334600
0602100214,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,447600,447600,447600
0602100215,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,296800,296800,296800
0602100216,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,100
0602100217,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,478100,478100,478100
0602100218,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,448800,448800,448800
0602100219,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,322000,149000,322000
0602100220,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,450300,450300,450300
0602100221,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,442900,442900,442900
0602100222,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,449500,449500,449500
0602100223,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,294900,294900,294900
0602100224,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,74100,74100,74100
0602100225,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,451500,451500,451500
0602100226,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,294600,294600,294600
0602100227,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,448200,448200,448200
0602100228,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,452400,452400,452400
0602100229,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,311400,311400,311400
0602100230,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,431800,431800,431800
0602100231,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,455500,455500,455500
0602100232,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,308100,308100,308100
0602100233,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,428400,428400,428400
0602100234,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,286600,113600,286600
0602100235,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,320200,147200,320200
0602100236,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,314700,314700,314700
0602100237,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,281400,281400,281400
0602100238,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,325600,325600,325600
0602100239,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,319100,319100,319100
0602100240,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,337000,337000,337000
0602100241,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,315000,315000,315000
0602100242,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,315000,315000,315000
0602100243,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,295500,295500,295500
0602100244,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,317300,317300,317300
0602100245,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,325600,325600,325600
0602100246,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,281500,108500,281500
0602100247,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,328700,328700,328700
0602100248,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,314900,314900,314900
0602100249,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,316600,316600,316600
0602100250,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,320300,320300,320300
0602100251,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,314800,314800,314800
0602100252,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,318400,318400,318400
0602100253,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,324900,324900,324900
0602100254,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,326400,326400,326400
0602100255,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,326400,326400,326400
0602100256,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,287600,287600,287600
0602100257,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,318300,318300,318300
0602100258,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,317100,317100,317100
0602100259,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,284800,284800,284800
0602100260,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,314900,314900,314900
0602100261,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,314900,314900,314900
0602100262,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,327100,327100,327100
0602100263,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,316500,316500,316500
0602100264,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,314800,141800,314800
0602100265,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,317900,317900,317900
0602100266,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,317400,317400,317400
0602100267,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,322200,149200,322200
0602100268,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,324400,324400,324400
0602100269,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,323400,323400,323400
0602100270,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,317300,144300,317300
0602100271,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,316800,316800,316800
0602100272,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,314800,314800,314800
0602100273,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,314800,314800,314800
0602100274,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,316800,316800,316800
0602100275,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,325700,325700,325700
0602100276,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,240500,67500,240500
0602100277,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,279300,279300,279300
0602100278,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,322800,322800,322800
0602100279,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,315300,315300,315300
0602100280,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,315900,315900,315900
0602100281,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,319700,319700,319700
0602100282,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,316800,316800,316800
0602100283,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,317100,317100,317100
0602100284,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,317100,317100,317100
0602100285,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,319800,319800,319800
0602100286,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,318500,318500,318500
0602100287,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,320200,320200,320200
0602100288,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,320400,320400,320400
0602100289,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,319900,319900,319900
0602100290,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,321700,321700,321700
0602100291,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,319800,319800,319800
0602100292,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,320300,320300,320300
0602100293,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,333300,333300,333300
0602100294,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,321800,321800,321800
0602100295,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,321700,321700,321700
0602100296,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,319800,319800,319800
0602100297,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,142800,142800,315800
0602100298,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,320500,320500,320500
0602100299,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,319700,319700,319700
0602100300,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,325200,325200,325200
0602100301,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,75000,75000,75000
0602100302,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,316200,316200,316200
0602100303,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,316800,316800,316800
0602100304,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,320100,320100,320100
0602100305,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,317000,317000,317000
0602100306,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,316900,316900,316900
0602100307,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,316800,316800,316800
0602100308,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,319600,146600,319600
0602100309,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,374700,374700,374700
0602100310,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,388600,388600,388600
0602100312,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,74100,74100,74100
0602100313,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,404200,404200,404200
0602100314,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,379600,379600,379600
0602100315,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,138400,138400,311400
0602100316,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,234900,234900,407900
0602100317,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,382800,382800,382800
0602100318,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,414700,414700,414700
0602100319,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,342100,342100,342100
0602100320,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,328200,328200,328200
0602100321,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,342000,342000,342000
0602100322,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,365200,365200,365200
0602100323,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,345100,345100,345100
0602100324,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,344500,344500,344500
0602100325,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,283600,283600,283600
0602100326,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,519100,519100,519100
0602100327,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,121600,121600,294600
0602100328,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,338100,165100,338100
0602100329,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,74100,74100,74100
0602100330,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,391600,391600,391600
0602100331,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,396700,396700,396700
0602100332,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,283200,283200,283200
0602100333,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,312000,312000,312000
0602100334,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,374500,374500,374500
0602100335,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,358000,185000,358000
0602100337,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,656800,656800,656800
0602100338,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,355500,355500,355500
0602100339,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,74100,74100,74100
0602100340,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,99300,99300,99300
0602100341,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,99300,99300,99300
0602100342,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,304200,304200,304200
0602100343,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,526100,526100,526100
0602100344,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,472300,472300,472300
0602100345,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,559900,559900,559900
0602100346,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,534000,534000,534000
0602100347,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,447000,447000,447000
0602100348,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,519300,519300,519300
0602100349,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,529200,529200,529200
0602100350,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,448800,448800,448800
0602100351,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,501400,501400,501400
0602100352,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,548300,548300,548300
0602100353,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,443300,443300,443300
0602100354,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,642600,642600,642600
0602100355,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,728200,728200,728200
0602100356,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,524500,524500,524500
0602100357,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,496000,323000,496000
0602100358,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,397800,397800,570800
0602100359,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,647300,647300,647300
0602100360,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,516300,516300,516300
0602100361,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,578700,578700,578700
0602100362,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,591700,591700,591700
0602100363,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,581200,581200,581200
0602100364,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,509800,509800,509800
0602100366,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,100
0602100367,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,654300,654300,654300
0602100368,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,708000,708000,708000
0602100369,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,678800,678800,678800
0602100370,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,631600,631600,631600
0602100371,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,465700,465700,465700
0602100372,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,673200,673200,673200
0602100373,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,647400,647400,647400
0602100374,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,681900,681900,681900
0602100375,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,635700,635700,635700
0602100376,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,594800,594800,594800
0602100377,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,100
0602100378,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,669500,669500,669500
