PRCLID,DIST,DESCRIPT,TAXARE,PROPCL,SCHOOLTAXABLE,COUNTYTAXABLE,TOTALTAXABLE
2602930075,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,169600,169600,169600
2602930076,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,175300,175300,175300
2602930077,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,144100,144100,144100
2602930078,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,183100,183100,183100
2602930079,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,242800,242800,242800
2602930080,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,275600,275600,275600
2602930081,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,270700,270700,270700
2602930082,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,256000,256000,256000
2602930083,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,240500,240500,240500
2602930084,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,264700,264700,264700
2602930085,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,154800,154800,154800
2602930086,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,154800,154800,154800
2602930087,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,533500,533500,533500
2602930088,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,925000,925000,925000
2602930089,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,111400,111400,111400
2602930090,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,200700,200700,200700
2602930091,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,173800,173800,173800
2602930092,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,224700,224700,224700
2602930093,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,55500,55500,228500
2602930094,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,228500,228500,228500
2602930095,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,46500,46500,46500
2602930096,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,242900,242900,242900
2602930097,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,251100,251100,251100
2602930098,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,252800,252800,252800
2602930099,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,244800,244800,244800
2602930100,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,196100,196100,196100
2602930101,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,240300,240300,240300
2602930102,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,284000,284000,284000
2602930103,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,208900,208900,208900
2602930104,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,210800,210800,210800
2602930105,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,253700,253700,253700
2602930106,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,281700,281700,281700
2602930107,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,251100,251100,251100
2602930108,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,255300,255300,255300
2602930109,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,261500
2602930110,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,251000,251000,251000
2602930111,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,260600,260600,260600
2602930112,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,246500,246500,246500
2602930113,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,235400,235400,235400
2602930114,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,264000,264000,264000
2602930115,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,236000,236000,236000
2602930116,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,236700,236700,236700
2602930117,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,222900,222900,222900
2602930118,TRS3,CHRISTINA SCHOOL DIST-TRES,26,EC,0,0,917300
2602930119,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,231100,231100,231100
2602930126,TRS3,CHRISTINA SCHOOL DIST-TRES,26,EC,0,0,1047300
2602930129,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,7865400,7865400,7865400
2602930130,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,162700,162700,162700
2602930131,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,153700,153700,153700
2602930132,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,167400,167400,167400
2602930133,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,185700,185700,185700
2602930134,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,138700,138700,138700
2602930135,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,47300,47300,220300
2602930136,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,145500,145500,145500
2602930137,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,174400,174400,174400
2602930138,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,134700,134700,134700
2602930139,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,149400,149400,149400
2602930140,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,128000,128000,128000
2602930141,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,143000,143000,143000
2602930142,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,136400,136400,136400
2602930143,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,141000,141000,141000
2602930144,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,165400,165400,165400
2602930146,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,139800,139800,139800
2602930147,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,1038200
2602930153,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,164000,164000,164000
2602930154,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,168900,168900,168900
2602930155,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,80300,80300,80300
2602930156,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,69600,69600,69600
2602930157,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,86900,86900,86900
2602930158,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,86700,86700,86700
2602930160,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,208400,208400,208400
2602930161,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,130200,130200,130200
2602930162,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,169600,0,169600
2602930163,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,165000,165000,165000
2602930164,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,160600,160600,160600
2602930165,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,320300,320300,320300
2602930168,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,165000,165000,165000
2602930169,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,132400,132400,132400
2602930170,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,129300,129300,129300
2602930171,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,137400,137400,137400
2602930172,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,172700,172700,172700
2602930173,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,124700,124700,124700
2602930174,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,143400,143400,143400
2602930177,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,159500,159500,159500
2602930178,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,135900,135900,135900
2602930179,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,129300,129300,129300
2602930180,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,131800,131800,131800
2602930181,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,0,0,155000
2602930182,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,139300,139300,139300
2602930183,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,157500,157500,157500
2602930184,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,29500,29500,29500
2602930185,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,60400,60400,60400
2602930186,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,104200,104200,104200
2602930187,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,104200,104200,104200
2602930189,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,163800,163800,163800
2602930190,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,163800,163800,163800
2602930191,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,154700,154700,154700
2602930192,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,152800,152800,152800
2602930193,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,180300,180300,180300
2602930195,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,182000,182000,182000
2602930196,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,101600,101600,101600
2602930197,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,96900,96900,96900
2602930198,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,85000,85000,85000
2602930199,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,97000,97000,97000
2602930200,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,86200,86200,86200
2602930201,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,86200,86200,86200
2602930202,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,123800,123800,123800
2602930203,TRS3,CHRISTINA SCHOOL DIST-TRES,26,EC,0,0,250800
2602930204,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,335800,335800,335800
2602930205,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,125500,125500,125500
2602930206,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,180900,180900,180900
2602930207,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,101700,101700,101700
2602930208,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,139600,139600,139600
2602930209,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,101400,101400,101400
2602930210,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,102700,102700,102700
2602930211,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,103900,103900,103900
2602930212,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,152200,152200,152200
2602930213,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,145800,145800,145800
2602930214,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,157600,157600,157600
2602930215,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,207700,207700,207700
2602930216,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,145800,145800,145800
2602930217,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,145800,145800,145800
2602930218,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,141000,141000,141000
2602930219,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,149500,149500,149500
2602930220,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,144900,144900,144900
2602930221,TRS3,CHRISTINA SCHOOL DIST-TRES,26,EC,0,0,233500
2602930222,TRS3,CHRISTINA SCHOOL DIST-TRES,26,EC,0,0,233500
2602930223,TRS3,CHRISTINA SCHOOL DIST-TRES,26,EC,0,0,233500
2602930224,TRS3,CHRISTINA SCHOOL DIST-TRES,26,EC,0,0,233500
2602930225,TRS3,CHRISTINA SCHOOL DIST-TRES,26,EC,0,0,233500
2602930226,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,232200
2602930227,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,232200
2602930228,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,232200
2602930229,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,232200
2602930230,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,232300
2602930231,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,29500
2602930232,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,232500
2602930233,TRS3,CHRISTINA SCHOOL DIST-TRES,26,EC,0,0,232200
2602930234,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,232200
2602930235,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,232200
2602930236,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,232200
2602930237,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,232200
2602930238,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,232200
2602930239,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,232500
2602930240,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,233200
2602930241,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,233200
2602930242,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,233200
2602930243,TRS3,CHRISTINA SCHOOL DIST-TRES,26,EC,0,0,233200
2602930244,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,233200
2602930245,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,233200
2602930246,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,233200
2602930247,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,233200
2602930248,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,233200
2602930249,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,233200
2602930250,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,233200
2602930251,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,129000
2602930252,TRS3,CHRISTINA SCHOOL DIST-TRES,26,EC,0,0,233500
2602930253,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,1927400,1927400,1927400
2602930254,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,6549100,6549100,6549100
2602930258,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,495900,495900,495900
2602930260,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,46500,46500,46500
2602930261,TRS3,CHRISTINA SCHOOL DIST-TRES,26,I,262800,262800,262800
2602930265,TRS3,CHRISTINA SCHOOL DIST-TRES,26,EC,0,0,873400
2602930266,TRS3,CHRISTINA SCHOOL DIST-TRES,26,EC,0,0,86095900
2602930267,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,47600,47600,47600
2602930268,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,269900,269900,269900
2602930269,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,285500,285500,285500
2602930270,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,228500,228500,228500
2602930271,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,231600,231600,231600
2602930272,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,282700,282700,282700
2602930273,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,235300,235300,235300
2602930274,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,282700,282700,282700
2602930275,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,274100,274100,274100
2602930276,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,100,100,100
2602930277,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,233000,233000,233000
2603240016,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,193900,193900,193900
2603240017,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,215700,215700,215700
2603240018,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,223400,223400,223400
2603240019,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,202400,202400,202400
2603240020,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,191100,191100,191100
2603240021,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,80400,80400,253400
2603240022,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,255300,255300,255300
2603240023,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,166600,166600,166600
2603240024,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,182000,182000,182000
2603240025,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,167300,167300,167300
2603240027,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,160700,160700,160700
2603240028,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,174700,174700,174700
2603240029,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,207500,207500,207500
2603240030,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,182300,182300,182300
2603240031,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,167200,167200,167200
2603240032,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,201000,201000,201000
2603240033,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,0,0,160100
2603240034,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,167600,167600,167600
2603240035,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,214500,214500,214500
2603240036,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,206400,206400,206400
2603240037,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,208800,208800,208800
2603240038,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,187000,187000,187000
2603240039,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,201100,201100,201100
2603240040,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,191100,191100,191100
2603240041,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,197200,197200,197200
2603240042,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,202400,202400,202400
2603240043,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,209100,36100,209100
2603240044,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,192200,192200,192200
2603310282,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,252100,252100,252100
2603310283,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,235500,235500,235500
2603310284,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,244900,244900,244900
2603310285,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,242600,242600,242600
2603310286,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,215300,42300,215300
2603310287,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,215200,215200,215200
2603310288,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,236900,236900,236900
2603310289,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,240500,67500,240500
2603310290,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,246600,246600,246600
2603310291,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,227600,227600,227600
2603310292,TRS3,CHRISTINA SCHOOL DIST-TRES,26,ER,0,0,288000
2603310293,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,42000,42000,42000
2603310294,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,208000,208000,208000
2603310295,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,286800,286800,286800
2603310296,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,226800,226800,226800
2603310297,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,239400,66400,239400
2603310298,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,201400,201400,201400
2603310299,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,246600,246600,246600
2603310300,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,209900,209900,209900
2603310301,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,198900,198900,198900
2603310302,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,200000,200000,200000
2603310303,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,194300,194300,194300
2603310304,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,216700,216700,216700
2603310305,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,201000,201000,201000
2603310306,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,222000,222000,222000
2603310307,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,217300,217300,217300
2603310308,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,203800,203800,203800
2603310309,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,207500,207500,207500
2603310310,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,213700,40700,213700
2603310311,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,229600,229600,229600
2603310312,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,248400,248400,248400
2603310313,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,205700,205700,205700
2603310314,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,242000,242000,242000
2603310315,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,228500,228500,228500
2603310316,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,201400,201400,201400
2603310317,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,299200,299200,299200
2603310318,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,277100,277100,277100
2603310319,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,245200,245200,245200
2603310320,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,247700,247700,247700
2603310321,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,245900,245900,245900
2603310322,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,236300,236300,236300
2603310328,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,318500,318500,318500
2603310329,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,316300,316300,316300
2603320004,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,288800,288800,288800
2603320005,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,91600,91600,91600
2603320006,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,90300,90300,90300
2603320007,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,90400,90400,90400
2603320008,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,90400,90400,90400
2603320009,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,93200,93200,93200
2603320010,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,437100,437100,437100
2603320011,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,214700,214700,214700
2603320012,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,222000,222000,222000
2603320014,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,220500,220500,220500
2603320015,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,266000,266000,266000
2603320016,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,497200,497200,497200
2603320018,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,284600,284600,284600
2603320019,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,97100,97100,97100
2603320020,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,361700,361700,361700
2603320021,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,663600,663600,663600
2603320022,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,712500,712500,712500
2603320023,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,310700,310700,310700
2603320024,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,236900,236900,236900
2603320025,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,237900,237900,237900
2603320026,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,232800,232800,232800
2603320027,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,232100,232100,232100
2603320028,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,225000,225000,225000
2603320029,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,234900,234900,234900
2603320030,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,232000,232000,232000
2603320031,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,231900,231900,231900
2603320032,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,234900,234900,234900
2603320033,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,275100,275100,275100
2603320034,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,291100,291100,291100
2603320035,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,331100,331100,331100
2603320036,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,435000,262000,435000
2603320037,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,224100,224100,224100
2603320038,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,289100,289100,289100
2603320039,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,316600,316600,316600
2603320040,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,62700,62700,62700
2603320041,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,238100,238100,238100
2603320042,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,326900,326900,326900
2603320043,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,280800,280800,280800
2603320044,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,277200,277200,277200
2603320045,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,242700,242700,242700
2603320046,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,234200,234200,234200
2603320047,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,264800,264800,264800
2603320048,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,241700,241700,241700
2603320049,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,259400,259400,259400
2603320050,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,218000,45000,218000
2603320051,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,239900,239900,239900
2603320052,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,234400,234400,234400
2603320053,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,226400,226400,226400
2603320054,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,58100,58100,231100
2603320055,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,293900,293900,293900
2603320056,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,246300,246300,246300
2603320057,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,277500,277500,277500
2603320058,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,207900,207900,207900
2603320059,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,234700,61700,234700
2603320060,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,238500,238500,238500
2603320061,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,233500,233500,233500
2603320067,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,795100,795100,795100
2603320069,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,441900,441900,441900
2603320071,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,768500,768500,768500
2603320072,TRS3,CHRISTINA SCHOOL DIST-TRES,26,C,289900,289900,289900
2603320073,TRS3,CHRISTINA SCHOOL DIST-TRES,26,A,655000,655000,655000
2603320074,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,328400,328400,328400
2603320075,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,196900,196900,196900
2603320076,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,211900,211900,211900
2603320077,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,325600,325600,325600
2603320078,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,286600,286600,286600
2603320079,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,263200,263200,263200
2603320080,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,232300,232300,232300
2603320081,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,232200,232200,232200
2603320082,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,292000,292000,292000
2603320083,TRS3,CHRISTINA SCHOOL DIST-TRES,26,R,233300,233300,233300
